AnimalID	GroupID	Location	TrappingPeriod	DateofCapture	CaptureStart	CaptureEnd	GroupSize	Sex	weight	Rainfall	firstcapturedate	censor	Time.days	Time.years	statecode	state	id	SessRef	SexRatiomf	ScaledWeight	Scale_sexratio	Rainfall.s
L14M029	Lonely 14	Lonely	7	0030-05-20	2017-05-30	0001-06-20	13	Male	68	75.0055436	2017-05-30	NA	0	0	ingroupnonbreeder	1	116	292	0.6153846153846154	-0.4495394855155462	0.11538461538461542	0.18860019509792925
L14M029	Lonely 14	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-05-30	99	64	0.17522245	ingroupnonbreeder	99	116	NA	NA	NA	NA	-1.0376601531363236
L14M032	Lonely 14	Lonely	7	0001-06-20	2017-05-30	0001-06-20	13	Male	29	75.0055436	2017-05-30	NA	0	0	ingroupnonbreeder	1	117	292	0.6153846153846154	-1.4407316924360045	0.11538461538461542	0.18860019509792925
L14M032	Lonely 14	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-05-30	99	64	0.17522245	ingroupnonbreeder	99	117	NA	NA	NA	NA	-1.0376601531363236
L15F003	Lonely 15	Lonely	3	0010-10-20	2014-10-09	0010-10-20	3	Female	18	12.20183183	2014-10-09	NA	0	0	ingroupnonbreeder	1	27	44	0.3333333333333333	-1.9158284492901796	-0.16666666666666669	-0.8569561187663072
L15F003	Lonely 15	Lonely	4	0023-03-20	2015-03-23	0023-03-20	3	Female	58	108.703723	2014-10-09	NA	165	0.45174538	ingroupnonbreeder	1	27	98	0.3333333333333333	-0.6018693031141177	-0.16666666666666669	0.7496075503069882
L15F003	Lonely 15	Lonely	5	0026-02-20	2016-02-24	0027-02-20	7	Female	102	111.7311443	2014-10-09	NA	505	1.382614648	ingroupnonbreeder	1	27	204	0.42857142857142855	0.8434857576795504	-0.07142857142857145	0.8000080659092219
L15F003	NA	Lonely	NA	0009-09-20	2016-09-09	NA	7	NA	NA	NA	2014-10-09	NA	701	1.919233402	Disappeared	2	27	NA	NA	NA	NA	NA
L15F005	Lonely 15	Lonely	5	0025-02-20	2016-02-24	0027-02-20	7	Female	39	111.7311443	2016-02-24	NA	0	0	ingroupnonbreeder	1	54	204	0.42857142857142855	-1.225999897547747	-0.07142857142857145	0.8000080659092219
L15F005	Lonely 15	Lonely	6	0009-09-20	2016-09-09	0010-09-20	8	Female	88	4.678070845	2016-02-24	NA	198	0.542094456	ingroupnonbreeder	1	54	239	0.375	0.3836000565179287	-0.125	-0.9822117060583598
L15F005	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Female	101	52.75207139	2016-02-24	NA	467	1.278576318	ingroupnonbreeder	1	54	298	0.5	0.8106367790251489	0	-0.18187565288661767
L15F005	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-02-24	99	525	1.437371663	ingroupnonbreeder	99	54	NA	NA	NA	NA	-1.0376601531363236
L15F006	Lonely 15	Lonely	5	0027-02-20	2016-02-24	0027-02-20	7	Female	41	111.7311443	2016-02-24	NA	0	0	ingroupnonbreeder	1	55	204	0.42857142857142855	-1.160301940238944	-0.07142857142857145	0.8000080659092219
L15F006	Lonely 15	Lonely	6	0009-09-20	2016-09-09	0010-09-20	8	Female	87	4.678070845	2016-02-24	NA	198	0.542094456	ingroupnonbreeder	1	55	239	0.375	0.35075107786352716	-0.125	-0.9822117060583598
L15F006	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Female	89	52.75207139	2016-02-24	NA	467	1.278576318	ingroupnonbreeder	1	55	298	0.5	0.4164490351723303	0	-0.18187565288661767
L15F006	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-02-24	99	525	1.437371663	ingroupnonbreeder	99	55	NA	NA	NA	NA	-1.0376601531363236
L15F008	Lonely 15	Lonely	6	0009-09-20	2016-09-09	0010-09-20	8	Female	50	4.678070845	2016-09-09	NA	0	0	ingroupnonbreeder	1	65	239	0.375	-0.8646611323493301	-0.125	-0.9822117060583598
L15F008	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Female	82	52.75207139	2016-09-09	NA	269	0.736481862	ingroupnonbreeder	1	65	298	0.5	0.18650618459151944	0	-0.18187565288661767
L15F008	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-09-09	99	327	0.895277207	ingroupnonbreeder	99	65	NA	NA	NA	NA	-1.0376601531363236
L15F009	Lonely 15	Lonely	6	0009-09-20	2016-09-09	0010-09-20	8	Female	53	4.678070845	2016-09-09	NA	0	0	ingroupnonbreeder	1	66	239	0.375	-0.7661141963861254	-0.125	-0.9822117060583598
L15F009	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Female	82	52.75207139	2016-09-09	NA	269	0.736481862	ingroupnonbreeder	1	66	298	0.5	0.18650618459151944	0	-0.18187565288661767
L15F009	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-09-09	99	327	0.895277207	ingroupnonbreeder	99	66	NA	NA	NA	NA	-1.0376601531363236
L15M004	Lonely 15	Lonely	5	0026-02-20	2016-02-24	0027-02-20	7	Male	40	111.7311443	2016-02-24	NA	0	0	ingroupnonbreeder	1	43	204	0.42857142857142855	-1.1611646597148495	-0.07142857142857145	0.8000080659092219
L15M004	Lonely 15	Lonely	6	0009-09-20	2016-09-09	0010-09-20	8	Male	89	4.678070845	2016-02-24	NA	198	0.542094456	ingroupnonbreeder	1	43	239	0.375	0.08417939513393131	-0.125	-0.9822117060583598
L15M004	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Male	118	52.75207139	2016-02-24	NA	467	1.278576318	ingroupnonbreeder	1	43	298	0.5	0.821219754126067	0	-0.18187565288661767
L15M004	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-02-24	99	525	1.437371663	ingroupnonbreeder	99	43	NA	NA	NA	NA	-1.0376601531363236
L15M007	Lonely 15	Lonely	5	0027-02-20	2016-02-24	0027-02-20	7	Male	38	111.7311443	2016-02-24	NA	0	0	ingroupnonbreeder	1	44	204	0.42857142857142855	-1.2119950293005142	-0.07142857142857145	0.8000080659092219
L15M007	Lonely 15	Lonely	6	0009-09-20	2016-09-09	0010-09-20	8	Male	82	4.678070845	2016-02-24	NA	198	0.542094456	ingroupnonbreeder	1	44	239	0.375	-0.09372689841589452	-0.125	-0.9822117060583598
L15M007	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Male	91	52.75207139	2016-02-24	NA	467	1.278576318	ingroupnonbreeder	1	44	298	0.5	0.13500976471959586	0	-0.18187565288661767
L15M007	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-02-24	99	525	1.437371663	ingroupnonbreeder	99	44	NA	NA	NA	NA	-1.0376601531363236
L15M010	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Male	46	52.75207139	2017-06-05	NA	0	0	ingroupnonbreeder	1	123	298	0.5	-1.008673550957856	0	-0.18187565288661767
L15M010	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-05	99	58	0.158795346	ingroupnonbreeder	99	123	NA	NA	NA	NA	-1.0376601531363236
L15M011	Lonely 15	Lonely	7	0005-06-20	2017-06-05	0006-06-20	10	Male	57	52.75207139	2017-06-05	NA	0	0	ingroupnonbreeder	1	124	298	0.5	-0.7291065182367011	0	-0.18187565288661767
L15M011	Lonely 15	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-05	99	58	0.158795346	ingroupnonbreeder	99	124	NA	NA	NA	NA	-1.0376601531363236
L16F004	Lonely 16	Lonely	3	0011-10-20	2014-10-09	0011-10-20	8	Female	16	12.20183183	2014-10-09	NA	0	0	ingroupnonbreeder	1	28	45	0.5	-1.9815264065989828	0	-0.8569561187663072
L16F004	NA	Lonely	NA	0029-01-20	2015-01-29	NA	8	NA	NA	NA	2014-10-09	NA	112	0.306639288	Disappeared	2	28	NA	NA	NA	NA	NA
L16F006	Lonely 16	Lonely	3	0011-10-20	2014-10-09	0011-10-20	8	Female	17	12.20183183	2014-10-09	NA	0	0	ingroupnonbreeder	1	29	45	0.5	-1.948677427944581	0	-0.8569561187663072
L16F006	NA	Lonely	NA	0029-01-20	2015-01-29	NA	8	NA	NA	NA	2014-10-09	NA	112	0.306639288	Disappeared	2	29	NA	NA	NA	NA	NA
L16F007	Lonely 16	Lonely	3	0011-10-20	2014-10-09	0011-10-20	8	Female	21	12.20183183	2014-10-09	NA	0	0	ingroupnonbreeder	1	30	45	0.5	-1.817281513326975	0	-0.8569561187663072
L16F007	Lonely 25	Lonely	6	0022-09-20	2016-09-22	0022-09-20	3	Female	131	4.678070845	2014-10-09	NA	714	1.954825462	Disappeared	2	30	247	0.6666666666666666	1.7961061386571953	0.16666666666666663	-0.9822117060583598
L16F008	Lonely 16	Lonely	6	0016-09-20	2016-09-16	0017-09-20	9	Female	72	4.678070845	2016-09-16	NA	0	0	ingroupnonbreeder	1	70	243	0.5555555555555556	-0.14198360195249604	0.05555555555555558	-0.9822117060583598
L16F008	Lonely 16	Lonely	7	0027-06-20	2017-06-27	0029-06-20	12	Female	97	52.75207139	2016-09-16	NA	284	0.777549624	ingroupnonbreeder	1	70	308	0.5833333333333334	0.6792408644075427	0.08333333333333337	-0.18187565288661767
L16F008	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-09-16	99	320	0.876112252	ingroupnonbreeder	99	70	NA	NA	NA	NA	-1.0376601531363236
L16F009	Lonely 16	Lonely	6	0016-09-20	2016-09-16	0017-09-20	9	Female	66	4.678070845	2016-09-16	NA	0	0	ingroupnonbreeder	1	71	243	0.5555555555555556	-0.3390774738789053	0.05555555555555558	-0.9822117060583598
L16F009	Lonely 16	Lonely	7	0028-06-20	2017-06-27	0029-06-20	12	Female	87	52.75207139	2016-09-16	NA	285	0.780287474	ingroupnonbreeder	1	71	308	0.5833333333333334	0.35075107786352716	0.08333333333333337	-0.18187565288661767
L16F009	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-09-16	99	320	0.876112252	ingroupnonbreeder	99	71	NA	NA	NA	NA	-1.0376601531363236
L16F013	Lonely 16	Lonely	6	0017-09-20	2016-09-16	0017-09-20	9	Female	36	4.678070845	2016-09-16	NA	0	0	ingroupnonbreeder	1	72	243	0.5555555555555556	-1.3245468335109518	0.05555555555555558	-0.9822117060583598
L16F013	Lonely 16	Lonely	7	0028-06-20	2017-06-27	0029-06-20	12	Female	82	52.75207139	2016-09-16	NA	285	0.780287474	ingroupnonbreeder	1	72	308	0.5833333333333334	0.18650618459151944	0.08333333333333337	-0.18187565288661767
L16F013	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2016-09-16	99	320	0.876112252	ingroupnonbreeder	99	72	NA	NA	NA	NA	-1.0376601531363236
L16F016	Lonely 16	Lonely	7	0028-06-20	2017-06-27	0029-06-20	12	Female	48	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	109	308	0.5833333333333334	-0.9303590896581332	0.08333333333333337	-0.18187565288661767
L16F016	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	109	NA	NA	NA	NA	-1.0376601531363236
L16M003	Lonely 16	Lonely	3	0011-10-20	2014-10-09	0011-10-20	8	Male	21	12.20183183	2014-10-09	NA	0	0	ingroupnonbreeder	1	27	45	0.5	-1.6440531707786625	0	-0.8569561187663072
L16M003	NA	Lonely	NA	0029-01-20	2015-01-29	NA	8	Male	NA	NA	2014-10-09	NA	112	0.306639288	Disappeared	2	27	NA	NA	NA	NA	NA
L16M005	Lonely 16	Lonely	3	0011-10-20	2014-10-09	0011-10-20	8	Male	18	12.20183183	2014-10-09	NA	0	0	ingroupnonbreeder	1	28	45	0.5	-1.7202987251571593	0	-0.8569561187663072
L16M005	NA	Lonely	NA	0029-01-20	2015-01-29	NA	8	Male	NA	NA	2014-10-09	NA	112	0.306639288	Disappeared	2	28	NA	NA	NA	NA	NA
L16M011	Lonely 16	Lonely	6	0016-09-20	2016-09-16	0017-09-20	9	Male	36	4.678070845	2016-09-16	NA	0	0	ingroupnonbreeder	1	56	243	0.5555555555555556	-1.2628253988861786	0.05555555555555558	-0.9822117060583598
L16M011	Lonely 16	Lonely	7	0027-06-20	2017-06-27	0029-06-20	12	Male	96	52.75207139	2016-09-16	NA	284	0.777549624	ingroupnonbreeder	1	56	308	0.5833333333333334	0.26208568868375715	0.08333333333333337	-0.18187565288661767
L16M011	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-09-16	99	320	0.876112252	ingroupnonbreeder	99	56	NA	NA	NA	NA	-1.0376601531363236
L16M012	Lonely 16	Lonely	6	0017-09-20	2016-09-16	0017-09-20	9	Male	30	4.678070845	2016-09-16	NA	0	0	ingroupnonbreeder	1	57	243	0.5555555555555556	-1.4153165076431722	0.05555555555555558	-0.9822117060583598
L16M012	Lonely 16	Lonely	7	0027-06-20	2017-06-27	0029-06-20	12	Male	90	52.75207139	2016-09-16	NA	284	0.777549624	ingroupnonbreeder	1	57	308	0.5833333333333334	0.10959457992676358	0.08333333333333337	-0.18187565288661767
L16M012	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-09-16	99	320	0.876112252	ingroupnonbreeder	99	57	NA	NA	NA	NA	-1.0376601531363236
L16M014	Lonely 16	Lonely	6	0017-09-20	2016-09-16	0017-09-20	9	Male	73	4.678070845	2016-09-16	NA	0	0	ingroupnonbreeder	1	58	243	0.5555555555555556	-0.3224635615513849	0.05555555555555558	-0.9822117060583598
L16M014	Lonely 16	Lonely	7	0028-06-20	2017-06-27	0029-06-20	12	Male	99	52.75207139	2016-09-16	NA	285	0.780287474	ingroupnonbreeder	1	58	308	0.5833333333333334	0.33833124306225393	0.08333333333333337	-0.18187565288661767
L16M014	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-09-16	99	320	0.876112252	ingroupnonbreeder	99	58	NA	NA	NA	NA	-1.0376601531363236
L16M015	Lonely 16	Lonely	7	0027-06-20	2017-06-27	0029-06-20	12	Male	46	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	134	308	0.5833333333333334	-1.008673550957856	0.08333333333333337	-0.18187565288661767
L16M015	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	134	NA	NA	NA	NA	-1.0376601531363236
L16M017	Lonely 16	Lonely	7	0028-06-20	2017-06-27	0029-06-20	12	Male	42	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	135	308	0.5833333333333334	-1.110334290129185	0.08333333333333337	-0.18187565288661767
L16M017	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	135	NA	NA	NA	NA	-1.0376601531363236
L16M018	Lonely 16	Lonely	7	0029-06-20	2017-06-27	0029-06-20	12	Male	55	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	136	308	0.5833333333333334	-0.7799368878223656	0.08333333333333337	-0.18187565288661767
L16M018	Lonely 16	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	136	NA	NA	NA	NA	-1.0376601531363236
L18F003	Lonely 18	Lonely	2	0013-03-20	2014-03-11	0018-03-20	14	Female	73	189.4909852	2014-03-11	NA	0	0	ingroupnonbreeder	1	15	12	0.35714285714285715	-0.1091346232980945	-0.14285714285714285	2.094554046182157
L18F003	NA	Lonely	NA	0016-09-20	2014-09-16	NA	14	NA	NA	NA	2014-03-11	NA	189	0.517453799	Disappeared	2	15	NA	NA	NA	NA	NA
L18F007	Lonely 18	Lonely	2	0014-03-20	2014-03-11	0018-03-20	14	Female	73	189.4909852	2014-03-11	NA	0	0	ingroupnonbreeder	1	16	12	0.35714285714285715	-0.1091346232980945	-0.14285714285714285	2.094554046182157
L18F007	Lonely 18	Lonely	3	0030-09-20	2014-09-30	0002-10-20	9	Female	83	5.448128916	2014-03-11	NA	203	0.55578371	ingroupnonbreeder	1	16	41	0.2222222222222222	0.219355163245921	-0.2777777777777778	-0.9693917778171
L18F007	Lonely 18	Lonely	5	0001-03-20	2016-02-29	0004-03-20	5	Female	109	111.7311443	2014-03-11	NA	721	1.973990418	ingroupnonbreeder	1	16	205	0.2	1.0734286082603612	-0.3	0.8000080659092219
L18F007	NA	Lonely	NA	0009-09-20	2016-09-09	NA	5	NA	NA	NA	2014-03-11	NA	913	2.499657769	Disappeared	2	16	NA	NA	NA	NA	NA
L18F008	Lonely 18	Lonely	2	0014-03-20	2014-03-11	0018-03-20	14	Female	65	189.4909852	2014-03-11	NA	0	0	ingroupnonbreeder	1	17	12	0.35714285714285715	-0.37192645253330686	-0.14285714285714285	2.094554046182157
L18F008	Lonely 18	Lonely	3	0001-10-20	2014-09-30	0002-10-20	9	Female	83	5.448128916	2014-03-11	NA	204	0.558521561	ingroupnonbreeder	1	17	41	0.2222222222222222	0.219355163245921	-0.2777777777777778	-0.9693917778171
L18F008	Lonely 18	Lonely	5	0004-03-20	2016-02-29	0004-03-20	5	Female	97	111.7311443	2014-03-11	NA	724	1.98220397	ingroupnonbreeder	1	17	205	0.2	0.6792408644075427	-0.3	0.8000080659092219
L18F008	Lonely 18	Lonely	6	0016-09-20	2016-09-16	0018-09-20	3	Female	103	4.678070845	2014-03-11	NA	920	2.518822724	ingroupnonbreeder	1	17	242	0.3333333333333333	0.876334736333952	-0.16666666666666669	-0.9822117060583598
L18F008	Lonely 18	Lonely	7	0027-06-20	2017-06-27	0029-06-20	7	Female	101	52.75207139	2014-03-11	NA	1204	3.296372348	ingroupnonbreeder	1	17	307	0.5714285714285714	0.8106367790251489	0.0714285714285714	-0.18187565288661767
L18F008	Lonely 18	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2014-03-11	99	1240	3.394934976	ingroupnonbreeder	99	17	NA	NA	NA	NA	-1.0376601531363236
L18F009	Lonely 18	Lonely	2	0015-03-20	2014-03-11	0018-03-20	14	Female	78	189.4909852	2014-03-11	NA	0	0	ingroupnonbreeder	1	18	12	0.35714285714285715	0.05511026997391325	-0.14285714285714285	2.094554046182157
L18F009	Lonely 18	Lonely	3	0001-10-20	2014-09-30	0002-10-20	9	Female	85	5.448128916	2014-03-11	NA	204	0.558521561	ingroupnonbreeder	1	18	41	0.2222222222222222	0.2850531205547241	-0.2777777777777778	-0.9693917778171
L18F009	NA	Lonely	NA	0029-01-20	2015-01-29	NA	9	NA	NA	NA	2014-03-11	NA	324	0.887063655	Disappeared	2	18	NA	NA	NA	NA	NA
L18F011	Lonely 18	Lonely	2	0016-03-20	2014-03-11	0018-03-20	14	Female	59	189.4909852	2014-03-11	NA	0	0	ingroupnonbreeder	1	19	12	0.35714285714285715	-0.5690203244597162	-0.14285714285714285	2.094554046182157
L18F011	NA	Lonely	NA	0016-09-20	2014-09-16	NA	14	NA	NA	NA	2014-03-11	NA	189	0.517453799	Disappeared	2	19	NA	NA	NA	NA	NA
L18F016	Lonely 18	Lonely	7	0027-06-20	2017-06-27	0029-06-20	7	Female	67	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	110	307	0.5714285714285714	-0.3062284952245038	0.0714285714285714	-0.18187565288661767
L18F016	Lonely 18	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	110	NA	NA	NA	NA	-1.0376601531363236
L18M005	Lonely 18	Lonely	2	0014-03-20	2014-03-11	0018-03-20	14	Male	87	189.4909852	2014-03-11	NA	0	0	ingroupnonbreeder	1	16	12	0.35714285714285715	0.0333490255482668	-0.14285714285714285	2.094554046182157
L18M005	NA	Lonely	NA	0016-09-20	2014-09-16	NA	14	Male	NA	NA	2014-03-11	NA	189	0.517453799	Disappeared	2	16	NA	NA	NA	NA	NA
L18M012	Lonely 18	Lonely	2	0016-03-20	2014-03-11	0018-03-20	14	Male	56	189.4909852	2014-03-11	NA	5	0.013689254	ingroupnonbreeder	1	17	12	0.35714285714285715	-0.7545217030295334	-0.14285714285714285	2.094554046182157
L18M012	Lonely 18	Lonely	3	0001-10-20	2014-09-30	0002-10-20	9	Male	83	5.448128916	2014-03-11	NA	204	0.558521561	ingroupnonbreeder	1	17	41	0.2222222222222222	-0.06831171362306225	-0.2777777777777778	-0.9693917778171
L18M012	NA	Lonely	NA	0029-01-20	2015-01-29	NA	9	Male	NA	NA	2014-03-11	NA	324	0.887063655	Disappeared	2	17	NA	NA	NA	NA	NA
L18M017	Lonely 18	Lonely	7	0027-06-20	2017-06-27	0029-06-20	7	Male	50	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	137	307	0.5714285714285714	-0.9070128117865269	0.0714285714285714	-0.18187565288661767
L18M017	Lonely 18	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	137	NA	NA	NA	NA	-1.0376601531363236
L18M018	Lonely 18	Lonely	7	0028-06-20	2017-06-27	0029-06-20	7	Male	57	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	138	307	0.5714285714285714	-0.7291065182367011	0.0714285714285714	-0.18187565288661767
L18M018	Lonely 18	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	138	NA	NA	NA	NA	-1.0376601531363236
L18M019	Lonely 18	Lonely	7	0029-06-20	2017-06-27	0029-06-20	7	Male	79	52.75207139	2017-06-27	NA	0	0	ingroupnonbreeder	1	139	307	0.5714285714285714	-0.1699724527943913	0.0714285714285714	-0.18187565288661767
L18M019	Lonely 18	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-06-27	99	36	0.098562628	ingroupnonbreeder	99	139	NA	NA	NA	NA	-1.0376601531363236
L19F002	Lonely 19	Lonely	7	0014-07-20	2017-07-13	0015-07-20	3	Female	37	2.493346736	2017-07-13	NA	0	0	ingroupnonbreeder	1	115	313	0.3333333333333333	-1.2916978548565503	-0.16666666666666669	-1.0185829972104141
L19F002	Lonely 19	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2017-07-13	99	20	0.054757016	ingroupnonbreeder	99	115	NA	NA	NA	NA	-1.0376601531363236
L20F014	Lonely 20	Lonely	7	0021-07-20	2017-07-20	0022-07-20	10	Female	43	2.493346736	2017-07-20	NA	0	0	ingroupnonbreeder	1	117	317	0.5	-1.0946039829301408	0	-1.0185829972104141
L20F014	Lonely 20	Lonely	NA	0002-08-20	2017-08-02	NA	NA	NA	NA	1.34743409	2017-07-20	99	13	0.03559206	ingroupnonbreeder	99	117	NA	NA	NA	NA	-1.0376601531363236
L20M007	Lonely 20	Lonely	6	0007-10-20	2016-10-06	0008-10-20	11	Male	59	7.862713041	2016-10-06	NA	0	0	ingroupnonbreeder	1	71	255	0.5454545454545454	-0.6782761486510366	0.045454545454545414	-0.9291937766783195
L20M007	Lonely 20	Lonely	7	0020-07-20	2017-07-20	0022-07-20	10	Male	115	2.493346736	2016-10-06	NA	287	0.785763176	ingroupnonbreeder	1	71	317	0.5	0.7449741997475702	0	-1.0185829972104141
L20M007	Lonely 20	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-10-06	99	300	0.821355236	ingroupnonbreeder	99	71	NA	NA	NA	NA	-1.0376601531363236
L20M008	Lonely 20	Lonely	6	0007-10-20	2016-10-06	0008-10-20	11	Male	67	7.862713041	2016-10-06	NA	0	0	ingroupnonbreeder	1	72	255	0.5454545454545454	-0.47495467030837846	0.045454545454545414	-0.9291937766783195
L20M008	Lonely 20	Lonely	7	0021-07-20	2017-07-20	0022-07-20	10	Male	113	2.493346736	2016-10-06	NA	288	0.788501027	ingroupnonbreeder	1	72	317	0.5	0.6941438301619056	0	-1.0185829972104141
L20M008	Lonely 20	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-10-06	99	300	0.821355236	ingroupnonbreeder	99	72	NA	NA	NA	NA	-1.0376601531363236
L20M009	Lonely 20	Lonely	6	0008-10-20	2016-10-06	0008-10-20	11	Male	60	7.862713041	2016-10-06	NA	0	0	ingroupnonbreeder	1	73	255	0.5454545454545454	-0.6528609638582042	0.045454545454545414	-0.9291937766783195
L20M009	Lonely 20	Lonely	7	0020-07-20	2017-07-20	0022-07-20	10	Male	115	2.493346736	2016-10-06	NA	287	0.785763176	ingroupnonbreeder	1	73	317	0.5	0.7449741997475702	0	-1.0185829972104141
L20M009	Lonely 20	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2016-10-06	99	300	0.821355236	ingroupnonbreeder	99	73	NA	NA	NA	NA	-1.0376601531363236
L20M012	Lonely 20	Lonely	7	0020-07-20	2017-07-20	0022-07-20	10	Male	70	2.493346736	2017-07-20	NA	0	0	ingroupnonbreeder	1	149	317	0.5	-0.3987091159298817	0	-1.0185829972104141
L20M012	Lonely 20	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-07-20	99	13	0.03559206	ingroupnonbreeder	99	149	NA	NA	NA	NA	-1.0376601531363236
L20M013	Lonely 20	Lonely	7	0021-07-20	2017-07-20	0022-07-20	10	Male	89	2.493346736	2017-07-20	NA	0	0	ingroupnonbreeder	1	150	317	0.5	0.08417939513393131	0	-1.0185829972104141
L20M013	Lonely 20	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-07-20	99	13	0.03559206	ingroupnonbreeder	99	150	NA	NA	NA	NA	-1.0376601531363236
L23M001	Lonely 23	Lonely	7	0004-07-20	2017-07-04	0007-07-20	7	Male	79	2.493346736	2017-07-04	NA	0	0	ingroupnonbreeder	1	141	309	0.7142857142857143	-0.1699724527943913	0.2142857142857143	-1.0185829972104141
L23M001	Lonely 23	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-07-04	99	29	0.079397673	ingroupnonbreeder	99	141	NA	NA	NA	NA	-1.0376601531363236
L23M002	Lonely 23	Lonely	7	0004-07-20	2017-07-04	0007-07-20	7	Male	86	2.493346736	2017-07-04	NA	0	0	ingroupnonbreeder	1	142	309	0.7142857142857143	0.007933840755434532	0.2142857142857143	-1.0185829972104141
L23M002	Lonely 23	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-07-04	99	29	0.079397673	ingroupnonbreeder	99	142	NA	NA	NA	NA	-1.0376601531363236
L23M003	Lonely 23	Lonely	7	0005-07-20	2017-07-04	0007-07-20	7	Male	60	2.493346736	2017-07-04	NA	0	0	ingroupnonbreeder	1	143	309	0.7142857142857143	-0.6528609638582042	0.2142857142857143	-1.0185829972104141
L23M003	Lonely 23	Lonely	NA	0002-08-20	2017-08-02	NA	NA	Male	NA	1.34743409	2017-07-04	99	29	0.079397673	ingroupnonbreeder	99	143	NA	NA	NA	NA	-1.0376601531363236
