AnimalID,SessRef,Sex,GroupID,GroupSize,SexRatiomf,CaptureStart,SessRef2,DateofCapture,DateofCapture2,weight,weight1,rate,timediff,TeethWidth,massindex
L46F012,207,Female,Lonely 46,10,0.2,2016-02-29,245,2016-03-01,2016-09-16,54,99,0.226130653266332,199,4.44,67.8165042151682
L46F014,207,Female,Lonely 46,10,0.2,2016-02-29,245,2016-03-02,2016-09-16,81,111,0.151515151515152,198,4.625,94.14191819639125
L46F017,245,Female,Lonely 46,10,0.4,2016-09-16,306,2016-09-16,2017-06-27,68,85,0.0598591549295775,284,4.33,89.56245098639837
L46M016,245,Male,Lonely 46,10,0.4,2016-09-16,306,2016-09-16,2017-06-27,64,106,0.147887323943662,284,4.19,89.71898397662976
L46M018,245,Male,Lonely 46,10,0.4,2016-09-16,306,2016-09-16,2017-06-27,90,127,0.130281690140845,284,4.35,117.50642534124988
L46M019,245,Male,Lonely 46,10,0.4,2016-09-16,306,2016-09-16,2017-06-28,43,105,0.217543859649123,285,3.32,93.75255714819748
L48M002,246,Male,Lonely 48,6,0.8333333333333334,2016-09-22,305,2016-09-22,2017-06-22,73,130,0.208791208791209,273,4.095000000000001,106.88786372394524
L48M003,246,Male,Lonely 48,6,0.8333333333333334,2016-09-22,305,2016-09-22,2017-06-22,95,128,0.120879120879121,273,4.99,95.5914968774528
L48M004,246,Male,Lonely 48,6,0.8333333333333334,2016-09-22,305,2016-09-22,2017-06-22,79,111,0.117216117216117,273,4.96,80.40675527435835
L48M005,246,Male,Lonely 48,6,0.8333333333333334,2016-09-22,305,2016-09-23,2017-06-23,46,77,0.113553113553114,273,3.86,75.34778560638286
L62F001,201,Female,Lonely 62,6,0.3333333333333333,2016-02-08,240,2016-02-09,2016-09-09,58,102,0.206572769953052,213,4.1850000000000005,81.49227294010818
L62F002,201,Female,Lonely 62,6,0.3333333333333333,2016-02-08,240,2016-02-09,2016-09-09,33,95,0.291079812206573,213,2.9450000000000003,90.3250883353197
L62F002,240,Female,Lonely 62,6,0.3333333333333333,2016-09-09,296,2016-09-09,2017-06-05,95,111,0.0594795539033457,269,4.74,105.38523636420344
L62M003,201,Male,Lonely 62,6,0.3333333333333333,2016-02-08,240,2016-02-10,2016-09-10,36,104,0.31924882629108,213,3.095,89.67135447192821
L62M003,240,Male,Lonely 62,6,0.3333333333333333,2016-09-09,296,2016-09-10,2017-06-06,104,143,0.144981412639405,269,4.82,111.76242372530686
L62M004,201,Female,Lonely 62,6,0.3333333333333333,2016-02-08,240,2016-02-10,2016-09-10,31,69,0.178403755868545,213,3.025,80.64304983387845
KR10F005,174,Female,Kuruman 10,10,0.6,2016-04-25,NA,2016-04-26,NA,113,NA,NA,NA,5.885,83.14051490949898
KR10F015,358,Male,Kuruman 10,17,0.8823529411764706,2018-03-17,NA,2018-03-18,NA,125,NA,NA,NA,5.705,97.55411719114514
KR10F022,399,Female,Kuruman 10,16,0.8125,2018-10-02,NA,2018-10-04,NA,124,NA,NA,NA,5.9,90.79417283202194
KR10M002,84,Male,Kuruman 10,5,0.6,2015-02-16,NA,2015-02-17,NA,103,NA,NA,NA,5.640000000000001,82.15173297359301
KR10M006,174,Male,Kuruman 10,10,0.6,2016-04-25,NA,2016-04-26,NA,146,NA,NA,NA,6.67,84.70171691076344
KR10M007,174,Male,Kuruman 10,10,0.6,2016-04-25,NA,2016-04-26,NA,101,NA,NA,NA,5.73,78.17237576356918
KR10M016,399,Male,Kuruman 10,16,0.8125,2018-10-02,NA,2018-10-03,NA,131,NA,NA,NA,5.955,94.24544791953154
KR10M016,454,Male,Kuruman 10,19,0.8421052631578947,2019-09-09,NA,2019-09-09,NA,119,NA,NA,NA,6.09,82.04669384028813
KR10M018,358,Male,Kuruman 10,17,0.8823529411764706,2018-03-17,NA,2018-03-18,NA,143,NA,NA,NA,6.35,91.07411747498452
KR10M019,358,Male,Kuruman 10,17,0.8823529411764706,2018-03-17,NA,2018-03-17,NA,174,NA,NA,NA,6.58,103.58212927838647
KR10M020,358,Male,Kuruman 10,17,0.8823529411764706,2018-03-17,NA,2018-03-18,NA,170,NA,NA,NA,6.390000000000001,106.98739577901162
KR10M021,358,Male,Kuruman 10,17,0.8823529411764706,2018-03-17,NA,2018-03-17,NA,177,NA,NA,NA,6.55,106.28573641230436
KR10M023,399,Male,Kuruman 10,16,0.8125,2018-10-02,NA,2018-10-05,NA,140,NA,NA,NA,5.885,103.00594767548546
KR10M030,454,Male,Kuruman 10,19,0.8421052631578947,2019-09-09,NA,2019-09-10,NA,77,NA,NA,NA,5.640000000000001,61.41440232006468
KR10M037,454,Male,Kuruman 10,19,0.8421052631578947,2019-09-09,NA,2019-09-10,NA,83,NA,NA,NA,5.26,75.5692046594456
KR11F002,400,Female,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-03,NA,119,NA,NA,NA,5.52,98.86689469272804
KR11F003,359,Female,Kuruman 11,15,0.4,2018-03-17,NA,2018-03-19,NA,133,NA,NA,NA,5.65,105.72341263279466
KR11F006,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-07,NA,121,NA,NA,NA,6.09,83.42562987121734
KR11F008,400,Female,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-04,NA,121,NA,NA,NA,5.4399999999999995,103.35249453426228
KR11F008,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,111,NA,NA,NA,5.59,90.04122462707575
KR11F008,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-04-01,NA,104,NA,NA,NA,5.595000000000001,84.21993750594233
KR11F013,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,79,NA,NA,NA,5.09,76.55436306068438
KR11F013,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-31,NA,84,NA,NA,NA,5.525,69.66859299899357
KR11F015,400,Female,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-02,NA,91,NA,NA,NA,4.805,98.3722621983059
KR11F015,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-05,NA,99,NA,NA,NA,5.22,91.45200618876171
KR11F015,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-31,NA,104,NA,NA,NA,5.0649999999999995,101.72649410454434
KR11F016,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-05,NA,74,NA,NA,NA,4.83,79.21111012499757
KR11F016,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-04-01,NA,85,NA,NA,NA,5.02,84.56187093706572
KR11F019,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,74,NA,NA,NA,4.635,85.65440699642758
KR11F019,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-31,NA,78,NA,NA,NA,4.705,87.75237440331264
KR11F021,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,70,NA,NA,NA,4.425000000000001,88.47665552098549
KR11F021,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-31,NA,75,NA,NA,NA,4.65,86.28124386579454
KR11F022,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-04-01,NA,76,NA,NA,NA,4.73,84.64675609787895
KR11M004,400,Male,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-06,NA,170,NA,NA,NA,6.595,100.76457438143376
KR11M004,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-08,NA,147,NA,NA,NA,6.88,80.4097867389582
KR11M004,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-04-01,NA,135,NA,NA,NA,6.375,85.34034059165494
KR11M009,400,Male,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-03,NA,152,NA,NA,NA,5.995,107.97303392409307
KR11M009,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,137,NA,NA,NA,6.665,79.59356612405682
KR11M009,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-30,NA,126,NA,NA,NA,6.42,78.59483858207594
KR11M010,359,Male,Kuruman 11,15,0.4,2018-03-17,NA,2018-03-18,NA,105,NA,NA,NA,5.105,101.18286724825276
KR11M010,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-08,NA,133,NA,NA,NA,6.07,92.2734589248311
KR11M010,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-04-01,NA,132,NA,NA,NA,5.795,100.00217695836304
KR11M011,400,Male,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-03,NA,117,NA,NA,NA,5.08,113.80188975325498
KR11M011,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-07,NA,117,NA,NA,NA,5.99,83.24252270744384
KR11M011,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-04-01,NA,112,NA,NA,NA,5.75,86.11490756916527
KR11M012,400,Female,Kuruman 11,16,0.375,2018-10-02,NA,2018-10-03,NA,89,NA,NA,NA,4.585,105.1590979669472
KR11M012,444,Female,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-07,NA,90,NA,NA,NA,5.49,75.55057185191487
KR11M012,515,Female,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-30,NA,90,NA,NA,NA,5.32,80.19762081464751
KR11M014,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-08,NA,101,NA,NA,NA,5.675,79.61634762368041
KR11M014,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-30,NA,93,NA,NA,NA,5.62,74.67757032459872
KR11M017,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,87,NA,NA,NA,5.26,79.2110940406237
KR11M017,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-31,NA,82,NA,NA,NA,5.115,78.7260947742971
KR11M020,444,Male,Kuruman 11,20,0.5,2019-04-05,NA,2019-04-06,NA,82,NA,NA,NA,4.779999999999999,89.52499704678539
KR11M023,515,Male,Kuruman 11,17,0.4705882352941176,2020-03-30,NA,2020-03-31,NA,65,NA,NA,NA,4.56,77.60259607412307
KR11M024,461,Male,Kuruman 11,20,0.5,2019-09-23,NA,2019-09-27,NA,64,NA,NA,NA,4.355,83.37816248557696
KR13F002,81,Female,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,113,NA,NA,NA,5.66,89.52422812356988
KR13F006,156,Female,Kuruman 13,22,0.3636363636363637,2015-09-20,NA,2015-09-20,NA,138,NA,NA,NA,6.574999999999999,82.26993750996887
KR13F016,140,Female,Kuruman 13,21,0.5238095238095238,2014-08-05,NA,2014-08-06,NA,118,NA,NA,NA,5.43,101.14256975080522
KR13F019,156,Female,Kuruman 13,22,0.3636363636363637,2015-09-20,NA,2015-09-22,NA,147,NA,NA,NA,6.395,92.3754152840913
KR13F020,81,Female,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,108,NA,NA,NA,5.62,86.72233973179206
KR13F021,140,Female,Kuruman 13,21,0.5238095238095238,2014-08-05,NA,2014-08-06,NA,90,NA,NA,NA,5.33,79.91232690491395
KR13F025,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,111,NA,NA,NA,5.99,78.97367538911338
KR13F027,81,Female,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,82,NA,NA,NA,4.904999999999999,85.24504618390851
KR13F028,156,Female,Kuruman 13,22,0.3636363636363637,2015-09-20,NA,2015-09-23,NA,100,NA,NA,NA,5.625,80.16306681179461
KR13F034,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-13,NA,108,NA,NA,NA,5.66,85.56297909155352
KR13F035,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-14,NA,91,NA,NA,NA,5.39,79.1019076843083
KR13F037,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-13,NA,84,NA,NA,NA,5.12,80.49685467459625
KR13F038,227,Female,Kuruman 13,10,0.7,2016-06-10,NA,2016-06-10,NA,156,NA,NA,NA,5.16,147.30264332940064
KR13F039,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-13,NA,92,NA,NA,NA,5.615,73.99947147047695
KR13F040,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,98,NA,NA,NA,5.574999999999999,79.90224232741689
KR13F042,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-13,NA,83,NA,NA,NA,5.29,74.75800553588277
KR13F043,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,79,NA,NA,NA,5.199999999999999,73.5104154287601
KR13F058,432,Female,Kuruman 39,5,0.6,2019-03-19,NA,2019-03-20,NA,104,NA,NA,NA,5.38,90.72132143188296
KR13M005,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,164,NA,NA,NA,7.32,79.7525775651038
KR13M008,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-11,NA,155,NA,NA,NA,7.09,80.08361854186599
KR13M012,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-11,NA,140,NA,NA,NA,6.515,84.9269329815018
KR13M015,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,126,NA,NA,NA,6.645,73.621513257937
KR13M022,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,148,NA,NA,NA,6.75,83.9411618720229
KR13M024,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,128,NA,NA,NA,6.14,86.89309476135216
KR13M026,81,Male,Kuruman 13,23,0.5652173913043478,2015-02-10,NA,2015-02-10,NA,123,NA,NA,NA,5.925,89.34219167310361
KR13M029,216,Male,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,178,NA,NA,NA,6.775,100.25048425963664
KR13M030,216,Male,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,157,NA,NA,NA,7.08,81.3345148958722
KR13M031,156,Male,Kuruman 13,22,0.3636363636363637,2015-09-20,NA,2015-09-20,NA,140,NA,NA,NA,6.0600000000000005,97.43434385055605
KR13M032,216,Male,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,130,NA,NA,NA,6.050000000000001,90.7587477644544
KR13M033,216,Male,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-12,NA,122,NA,NA,NA,6.41,76.32521597536497
KR13M036,216,Male,Kuruman 13,24,0.5416666666666666,2016-04-12,NA,2016-04-13,NA,117,NA,NA,NA,6.130000000000001,79.67178036348116
KR13M046,263,Male,Kuruman 13,13,0.8461538461538461,2017-01-23,NA,2017-01-26,NA,145,NA,NA,NA,6.47,89.1246224964315
KR19F001,326,Female,Kuruman 19,7,0.5714285714285714,2017-08-01,NA,2017-08-03,NA,83,NA,NA,NA,4.855,87.97872550967729
KR19F003,437,Female,Kuruman 19,9,0.4444444444444444,2019-03-25,NA,2019-03-28,NA,93,NA,NA,NA,5.215,86.0658354786002
KR19F007,387,Female,Kuruman 19,5,0.6,2018-06-04,NA,2018-06-05,NA,82,NA,NA,NA,5.05,80.66013498303505
KR19F007,531,Female,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-28,NA,86,NA,NA,NA,5.295,77.32135559635778
KR19F009,387,Female,Kuruman 19,5,0.6,2018-06-04,NA,2018-06-04,NA,103,NA,NA,NA,4.89,107.70025543765558
KR19F009,531,Female,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-28,NA,104,NA,NA,NA,5.54,85.813694995769
KR19F012,496,Female,Kuruman 19,12,0.5,2019-11-15,NA,2019-11-18,NA,94,NA,NA,NA,5.16,88.75928508310038
KR19F015,531,Female,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-28,NA,72,NA,NA,NA,4.8100000000000005,77.67953338409109
KR19M002,326,Male,Kuruman 19,7,0.5714285714285714,2017-08-01,NA,2017-08-02,NA,64,NA,NA,NA,4.6,75.15276594564062
KR19M004,326,Male,Kuruman 19,7,0.5714285714285714,2017-08-01,NA,2017-08-03,NA,87,NA,NA,NA,4.975,88.0432484447897
KR19M005,531,Male,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-30,NA,106,NA,NA,NA,5.775,80.83336731690063
KR19M006,387,Male,Kuruman 19,5,0.6,2018-06-04,NA,2018-06-06,NA,115,NA,NA,NA,5.125,110.0000848445344
KR19M006,531,Male,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-28,NA,111,NA,NA,NA,5.395,96.31731708157486
KR19M008,387,Male,Kuruman 19,5,0.6,2018-06-04,NA,2018-06-04,NA,100,NA,NA,NA,4.545,120.13744613709598
KR19M011,531,Male,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-28,NA,90,NA,NA,NA,5.71,70.1222927140884
KR19M014,531,Male,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-28,NA,74,NA,NA,NA,4.74,82.0895525363269
KR19M016,531,Male,Kuruman 19,10,0.6,2020-04-28,NA,2020-04-29,NA,66,NA,NA,NA,4.779999999999999,72.05670494009556
KR1F003,175,Female,Kuruman 1,9,0.2222222222222222,2016-04-26,NA,2016-04-26,NA,144,NA,NA,NA,6.605,85.10845896303626
KR1F006,226,Female,Kuruman 1,8,0.25,2016-06-07,NA,2016-06-07,NA,169,NA,NA,NA,6.69,97.48965495017369
KR1F006,360,Female,Kuruman 1,4,0.25,2018-03-23,NA,2018-03-23,NA,168,NA,NA,NA,6.99,89.17193759608763
KR1F012,82,Female,Kuruman 1,10,0.3,2015-02-16,NA,2015-02-17,NA,115,NA,NA,NA,5.255,104.89345450400909
KR1F015,82,Female,Kuruman 1,10,0.3,2015-02-16,NA,2015-02-17,NA,106,NA,NA,NA,5.455,90.06832820934618
KR1F018,175,Female,Kuruman 1,9,0.2222222222222222,2016-04-26,NA,2016-04-27,NA,148,NA,NA,NA,6.1899999999999995,98.93565584683368
KR1F019,175,Female,Kuruman 1,9,0.2222222222222222,2016-04-26,NA,2016-04-27,NA,119,NA,NA,NA,6.12,81.2851440702008
KR1F022,360,Female,Kuruman 1,4,0.25,2018-03-23,NA,2018-03-23,NA,134,NA,NA,NA,5.96,96.25032195907956
KR1M008,175,Male,Kuruman 1,9,0.2222222222222222,2016-04-26,NA,2016-04-27,NA,170,NA,NA,NA,7.06,88.54327128623969
KR1M017,82,Male,Kuruman 1,10,0.3,2015-02-16,NA,2015-02-16,NA,114,NA,NA,NA,5.535,94.22632901867148
KR20F007,396,Female,Kuruman 20,14,0.5714285714285714,2018-09-21,NA,2018-09-23,NA,104,NA,NA,NA,5.425,89.29858040110929
KR20F012,520,Female,Kuruman 20,19,0.47368421052631576,2020-04-06,NA,2020-04-06,NA,124,NA,NA,NA,5.9350000000000005,89.78077931425182
KR20F015,520,Female,Kuruman 20,19,0.47368421052631576,2020-04-06,NA,2020-04-07,NA,105,NA,NA,NA,5.37,91.91759183414186
KR20F018,520,Female,Kuruman 20,19,0.47368421052631576,2020-04-06,NA,2020-04-06,NA,105,NA,NA,NA,5.640000000000001,83.74691225463366
KR20M001,325,Male,Kuruman 20,10,0.8,2017-08-01,NA,2017-08-02,NA,108,NA,NA,NA,5.775,82.35852519080441
KR20M004,325,Male,Kuruman 20,10,0.8,2017-08-01,NA,2017-08-02,NA,80,NA,NA,NA,4.775,87.51509872857157
KR20M014,520,Male,Kuruman 20,19,0.47368421052631576,2020-04-06,NA,2020-04-07,NA,143,NA,NA,NA,6.470000000000001,87.89531735854968
KR20M019,520,Male,Kuruman 20,19,0.47368421052631576,2020-04-06,NA,2020-04-06,NA,102,NA,NA,NA,5.779999999999999,77.65541280043534
KR24F002,514,Female,Kuruman 24,3,0.3333333333333333,2020-03-30,NA,2020-03-30,NA,123,NA,NA,NA,6.0649999999999995,85.46915805897132
KR26F011,477,Female,Kuruman 26,13,0.4615384615384616,2019-10-17,NA,2019-10-17,NA,108,NA,NA,NA,5.5600000000000005,88.50689204266509
KR26F013,477,Female,Kuruman 26,13,0.4615384615384616,2019-10-17,NA,2019-10-17,NA,118,NA,NA,NA,5.6850000000000005,92.70686778487256
KR26M014,477,Male,Kuruman 26,13,0.4615384615384616,2019-10-17,NA,2019-10-18,NA,126,NA,NA,NA,5.83,94.3720533917452
KR26M015,477,Male,Kuruman 26,13,0.4615384615384616,2019-10-17,NA,2019-10-17,NA,137,NA,NA,NA,6.225,90.60763916642158
KR27F002,329,Female,Kuruman 27,12,0.5,2017-08-07,NA,2017-08-08,NA,107,NA,NA,NA,5.37,93.66840310717312
KR27F002,535,Female,Kuruman 27,8,0.5,2020-05-05,NA,2020-05-06,NA,150,NA,NA,NA,6.455,92.6048838325894
KR27F003,329,Female,Kuruman 27,12,0.5,2017-08-07,NA,2017-08-10,NA,97,NA,NA,NA,5.215,89.76759184327118
KR27F008,329,Female,Kuruman 27,12,0.5,2017-08-07,NA,2017-08-08,NA,92,NA,NA,NA,5.470000000000001,77.76621092316351
KR27F012,459,Female,Kuruman 27,6,0.3333333333333333,2019-09-16,NA,2019-09-16,NA,111,NA,NA,NA,5.525,92.06206932009866
KR27F013,535,Female,Kuruman 27,8,0.5,2020-05-05,NA,2020-05-06,NA,92,NA,NA,NA,5.495,77.09617285167785
KR27M001,329,Male,Kuruman 27,12,0.5,2017-08-07,NA,2017-08-07,NA,123,NA,NA,NA,5.965,88.20869345589826
KR27M004,329,Male,Kuruman 27,12,0.5,2017-08-07,NA,2017-08-09,NA,85,NA,NA,NA,4.65,97.78540971456714
KR27M009,535,Male,Kuruman 27,8,0.5,2020-05-05,NA,2020-05-06,NA,149,NA,NA,NA,6.77,84.03519296148036
KR28F003,417,Female,Kuruman 28,9,0.5555555555555556,2018-11-22,NA,2018-11-23,NA,119,NA,NA,NA,5.73,92.10408629569042
KR28F006,507,Female,Kuruman 28,13,0.3076923076923077,2020-03-16,NA,2020-03-17,NA,128,NA,NA,NA,6.074999999999999,88.66588105727114
KR28F009,507,Female,Kuruman 28,13,0.3076923076923077,2020-03-16,NA,2020-03-17,NA,134,NA,NA,NA,6.225,88.62353027956564
KR28F013,507,Female,Kuruman 28,13,0.3076923076923077,2020-03-16,NA,2020-03-19,NA,58,NA,NA,NA,4.55,69.53448256797313
KR28F014,507,Female,Kuruman 28,13,0.3076923076923077,2020-03-16,NA,2020-03-17,NA,74,NA,NA,NA,4.78,80.79085099344043
KR28M008,417,Male,Kuruman 28,9,0.5555555555555556,2018-11-22,NA,2018-11-22,NA,126,NA,NA,NA,5.415,108.56812579281244
KR28M010,507,Male,Kuruman 28,13,0.3076923076923077,2020-03-16,NA,2020-03-17,NA,174,NA,NA,NA,7.415,82.5701267703768
KR28M012,507,Male,Kuruman 28,13,0.3076923076923077,2020-03-16,NA,2020-03-19,NA,122,NA,NA,NA,6.1,83.8536118203272
KR30M001,530,Male,Kuruman 30,10,0.5,2020-04-27,NA,2020-04-27,NA,111,NA,NA,NA,5.835,83.00214571564923
KR31F005,497,Female,Kuruman 31,13,0.4615384615384616,2019-11-23,NA,2019-11-23,NA,141,NA,NA,NA,5.890000000000001,103.574646666146
KR31F008,527,Female,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-20,NA,88,NA,NA,NA,5.33,78.13649741813809
KR31F009,527,Female,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-21,NA,120,NA,NA,NA,5.355,105.60777976504718
KR31F011,527,Female,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-21,NA,119,NA,NA,NA,5.305,106.60877703786898
KR31F012,527,Female,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-20,NA,117,NA,NA,NA,5.955,84.1734153174442
KR31F016,527,Female,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-20,NA,133,NA,NA,NA,5.73,102.93986115400692
KR31F017,527,Female,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-20,NA,89,NA,NA,NA,4.96,90.5848255622518
KR31M007,527,Male,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-20,NA,150,NA,NA,NA,6.165,101.04566614289506
KR31M010,527,Male,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-22,NA,104,NA,NA,NA,5.525,86.2563532368492
KR31M013,527,Male,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-21,NA,80,NA,NA,NA,4.675,91.10161028292396
KR31M014,527,Male,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-21,NA,167,NA,NA,NA,6.405,104.63278839740956
KR31M015,527,Male,Kuruman 31,17,0.4705882352941176,2020-04-20,NA,2020-04-20,NA,89,NA,NA,NA,5.785,67.64706204238772
KR33F001,524,Female,Kuruman 33,6,0.3333333333333333,2020-04-15,NA,2020-04-16,NA,91,NA,NA,NA,5.415,78.41031307258677
KR33F003,524,Female,Kuruman 33,6,0.3333333333333333,2020-04-15,NA,2020-04-15,NA,94,NA,NA,NA,5.225,86.67559951252046
KR33F005,524,Female,Kuruman 33,6,0.3333333333333333,2020-04-15,NA,2020-04-15,NA,71,NA,NA,NA,5.08,69.05926643146243
KR33M002,524,Male,Kuruman 33,6,0.3333333333333333,2020-04-15,NA,2020-04-15,NA,142,NA,NA,NA,6.12,96.9957181341892
KR35F001,467,Female,Kuruman 35,7,0.42857142857142855,2019-10-06,NA,2019-10-06,NA,79,NA,NA,NA,5.525,65.52165293952967
KR35F003,521,Female,Kuruman 35,9,0.5555555555555556,2020-04-13,NA,2020-04-13,NA,80,NA,NA,NA,5.09,77.52340563107279
KR35F004,521,Female,Kuruman 35,9,0.5555555555555556,2020-04-13,NA,2020-04-13,NA,72,NA,NA,NA,4.67,82.15811811200281
KR35M002,521,Male,Kuruman 35,9,0.5555555555555556,2020-04-13,NA,2020-04-14,NA,107,NA,NA,NA,6.29,69.38522781131539
KR35M005,521,Male,Kuruman 35,9,0.5555555555555556,2020-04-13,NA,2020-04-13,NA,81,NA,NA,NA,4.91,84.04282232595011
KR36F003,450,Female,Kuruman 36,15,0.4,2019-04-15,NA,2019-04-16,NA,139,NA,NA,NA,6.05,97.04204568660896
KR36F004,371,Female,Kuruman 36,9,0.4444444444444444,2018-04-17,NA,2018-04-19,NA,116,NA,NA,NA,6.015000000000001,81.8813153288754
KR36F006,371,Female,Kuruman 36,9,0.4444444444444444,2018-04-17,NA,2018-04-20,NA,121,NA,NA,NA,6.22,80.14784601148985
KR36F008,350,Female,Kuruman 36,14,0.35714285714285715,2017-10-09,NA,2017-10-10,NA,114,NA,NA,NA,6.155,77.03164928872008
KR36F009,350,Female,Kuruman 36,14,0.35714285714285715,2017-10-09,NA,2017-10-09,NA,121,NA,NA,NA,6.07,83.9480340594328
KR36F010,487,Female,Kuruman 36,4,0,2019-10-28,NA,2019-10-31,NA,113,NA,NA,NA,5.785,85.88896641336868
KR36F012,450,Female,Kuruman 36,15,0.4,2019-04-15,NA,2019-04-16,NA,184,NA,NA,NA,7.055,95.96400179558424
KR36F018,487,Female,Kuruman 36,4,0,2019-10-28,NA,2019-10-31,NA,114,NA,NA,NA,5.885,83.87627167860958
KR36F019,487,Female,Kuruman 36,4,0,2019-10-28,NA,2019-10-31,NA,98,NA,NA,NA,5.67,77.38083281634994
KR36F020,450,Female,Kuruman 36,15,0.4,2019-04-15,NA,2019-04-15,NA,143,NA,NA,NA,6.615,84.27513227122371
KR36F023,536,Female,Kuruman 36,8,0.25,2020-05-11,NA,2020-05-11,NA,88,NA,NA,NA,5.385,76.62899213346232
